booking_id,listing_id,user_id,booking_time,status
2117,69824,3837,2025-12-31 02:51:00,cancelled
1559,1309185,4376,2025-12-31 02:51:00,cancelled
3721,4494878,1044,2025-12-31 02:51:00,confirmed
4706,4494878,4993,2025-12-31 02:51:00,cancelled
2697,1559232,4723,2025-12-31 02:51:00,cancelled
2131,2028061,3400,2025-12-31 02:51:00,cancelled
3324,69824,3367,2025-12-31 02:51:00,pending
4098,4494878,3856,2025-12-31 02:51:00,pending
1738,52537443,1299,2025-12-31 02:51:00,pending
2609,52537443,2161,2025-12-31 02:51:00,confirmed
3806,1309185,2667,2025-12-31 02:51:00,pending
1168,1309185,4259,2025-12-31 02:51:00,cancelled
4107,69824,3697,2025-12-31 02:51:00,pending
2242,69824,3007,2025-12-31 02:51:00,pending
4089,2028061,2148,2025-12-31 02:51:00,confirmed
3807,2028061,3193,2025-12-31 02:51:00,pending
1291,1559232,1869,2025-12-31 02:51:00,pending
3907,1309185,4218,2025-12-31 02:51:00,cancelled
1678,191160,2172,2025-12-31 02:51:00,pending
3608,52537443,4891,2025-12-31 02:51:00,cancelled
1111,1559232,3356,2025-12-31 02:51:00,confirmed
4729,1559232,4599,2025-12-31 02:51:00,pending
1420,1559232,1718,2025-12-31 02:51:00,confirmed
3678,52537443,4897,2025-12-31 02:51:00,cancelled
2562,4494878,3015,2025-12-31 02:51:00,cancelled
3480,2028061,2566,2025-12-31 02:51:00,pending
1885,2028061,2160,2025-12-31 02:51:00,cancelled
4273,24279533,1558,2025-12-31 02:51:00,confirmed
2435,24279533,2727,2025-12-31 02:51:00,confirmed
3804,1559232,4404,2025-12-31 02:51:00,pending
3751,69824,2971,2025-12-31 02:51:00,pending
2244,52537443,1217,2025-12-31 02:51:00,cancelled
4189,52537443,1745,2025-12-31 02:51:00,cancelled
1005,69824,4143,2025-12-31 02:51:00,pending
2895,1559232,1069,2025-12-31 02:51:00,cancelled
2755,1309185,4964,2025-12-31 02:51:00,cancelled
2075,1559232,3375,2025-12-31 02:51:00,pending
2950,2028061,4924,2025-12-31 02:51:00,cancelled
1696,69824,4814,2025-12-31 02:51:00,pending
2451,69824,4242,2025-12-31 02:51:00,cancelled
3274,191160,3160,2025-12-31 02:51:00,pending
3364,2028061,2972,2025-12-31 02:51:00,confirmed
4987,24279533,3924,2025-12-31 02:51:00,pending
2799,1559232,3604,2025-12-31 02:51:00,pending
