booking_id,listing_id,user_id,booking_time,status
4452,1309185,4705,2025-12-31 02:25:00,cancelled
1211,24279533,2564,2025-12-31 02:25:00,cancelled
2557,1559232,4390,2025-12-31 02:25:00,cancelled
2693,2028061,2911,2025-12-31 02:25:00,pending
3236,24279533,3159,2025-12-31 02:25:00,pending
3600,1559232,2197,2025-12-31 02:25:00,confirmed
2708,24279533,3944,2025-12-31 02:25:00,pending
4670,69824,3517,2025-12-31 02:25:00,confirmed
2089,4494878,2646,2025-12-31 02:25:00,confirmed
4566,52537443,1929,2025-12-31 02:25:00,cancelled
1204,69824,1853,2025-12-31 02:25:00,confirmed
2548,4494878,3523,2025-12-31 02:25:00,cancelled
1005,24279533,4728,2025-12-31 02:25:00,cancelled
2211,1309185,1823,2025-12-31 02:25:00,confirmed
4670,1559232,1937,2025-12-31 02:25:00,confirmed
1178,1559232,1594,2025-12-31 02:25:00,cancelled
1549,24279533,3027,2025-12-31 02:25:00,confirmed
3704,1309185,2371,2025-12-31 02:25:00,cancelled
4076,191160,1231,2025-12-31 02:25:00,confirmed
1316,191160,2766,2025-12-31 02:25:00,confirmed
3802,1309185,4745,2025-12-31 02:25:00,cancelled
4264,191160,1384,2025-12-31 02:25:00,pending
2813,2028061,1493,2025-12-31 02:25:00,pending
3320,69824,2093,2025-12-31 02:25:00,cancelled
2668,1559232,1024,2025-12-31 02:25:00,cancelled
1578,69824,2912,2025-12-31 02:25:00,cancelled
3935,1559232,2357,2025-12-31 02:25:00,pending
3268,4494878,2587,2025-12-31 02:25:00,confirmed
3084,1309185,1318,2025-12-31 02:25:00,cancelled
1408,1309185,2844,2025-12-31 02:25:00,pending
2977,52537443,1761,2025-12-31 02:25:00,confirmed
2729,24279533,3314,2025-12-31 02:25:00,pending
1891,1309185,4456,2025-12-31 02:25:00,cancelled
3799,2028061,1181,2025-12-31 02:25:00,confirmed
3922,52537443,1029,2025-12-31 02:25:00,pending
3934,52537443,4617,2025-12-31 02:25:00,pending
