booking_id,listing_id,user_id,booking_time,status
1721,1309185,3623,2025-12-31 03:00:00,cancelled
4733,2028061,3851,2025-12-31 03:00:00,confirmed
3183,24279533,2831,2025-12-31 03:00:00,cancelled
2562,69824,4576,2025-12-31 03:00:00,cancelled
1516,2028061,4973,2025-12-31 03:00:00,pending
4301,24279533,4116,2025-12-31 03:00:00,pending
4465,52537443,1370,2025-12-31 03:00:00,pending
2318,1309185,2071,2025-12-31 03:00:00,pending
1259,69824,4350,2025-12-31 03:00:00,confirmed
1587,191160,4887,2025-12-31 03:00:00,confirmed
4405,24279533,3350,2025-12-31 03:00:00,confirmed
2563,69824,1174,2025-12-31 03:00:00,cancelled
3514,2028061,3661,2025-12-31 03:00:00,cancelled
4315,52537443,3378,2025-12-31 03:00:00,pending
1450,24279533,1114,2025-12-31 03:00:00,pending
2672,24279533,4925,2025-12-31 03:00:00,confirmed
3915,1309185,4894,2025-12-31 03:00:00,cancelled
1506,4494878,1222,2025-12-31 03:00:00,confirmed
3372,4494878,4718,2025-12-31 03:00:00,cancelled
3622,2028061,1690,2025-12-31 03:00:00,confirmed
1218,2028061,1294,2025-12-31 03:00:00,confirmed
2011,52537443,4395,2025-12-31 03:00:00,pending
1103,2028061,1118,2025-12-31 03:00:00,cancelled
3398,4494878,4611,2025-12-31 03:00:00,pending
4522,24279533,1014,2025-12-31 03:00:00,cancelled
3470,191160,1635,2025-12-31 03:00:00,cancelled
2813,2028061,2607,2025-12-31 03:00:00,cancelled
1480,1309185,2060,2025-12-31 03:00:00,confirmed
4408,69824,2048,2025-12-31 03:00:00,pending
1376,191160,3753,2025-12-31 03:00:00,pending
1543,2028061,3003,2025-12-31 03:00:00,pending
3881,69824,4811,2025-12-31 03:00:00,pending
1163,24279533,3960,2025-12-31 03:00:00,confirmed
3774,2028061,3749,2025-12-31 03:00:00,cancelled
1973,191160,1999,2025-12-31 03:00:00,confirmed
3324,24279533,3506,2025-12-31 03:00:00,pending
4065,1309185,3853,2025-12-31 03:00:00,pending
1827,2028061,1815,2025-12-31 03:00:00,pending
2488,1309185,4608,2025-12-31 03:00:00,cancelled
3827,2028061,2507,2025-12-31 03:00:00,confirmed
