booking_id,listing_id,user_id,booking_time,status
2162,191160,4856,2025-12-31 02:20:00,confirmed
4557,191160,1023,2025-12-31 02:20:00,cancelled
4973,52537443,2727,2025-12-31 02:20:00,cancelled
1805,1309185,4752,2025-12-31 02:20:00,pending
3005,4494878,1642,2025-12-31 02:20:00,pending
4727,1559232,4175,2025-12-31 02:20:00,pending
2195,52537443,1387,2025-12-31 02:20:00,cancelled
2342,69824,1036,2025-12-31 02:20:00,confirmed
4214,52537443,2746,2025-12-31 02:20:00,cancelled
3557,1559232,3161,2025-12-31 02:20:00,confirmed
3958,24279533,1870,2025-12-31 02:20:00,confirmed
1003,1309185,2873,2025-12-31 02:20:00,cancelled
2317,4494878,2008,2025-12-31 02:20:00,cancelled
3528,52537443,3490,2025-12-31 02:20:00,cancelled
4561,4494878,1203,2025-12-31 02:20:00,pending
4043,69824,4086,2025-12-31 02:20:00,pending
1335,1309185,2972,2025-12-31 02:20:00,confirmed
3187,1559232,3142,2025-12-31 02:20:00,pending
1764,24279533,4391,2025-12-31 02:20:00,pending
1042,191160,2011,2025-12-31 02:20:00,pending
2644,1309185,3730,2025-12-31 02:20:00,cancelled
3637,24279533,4087,2025-12-31 02:20:00,confirmed
3402,2028061,4100,2025-12-31 02:20:00,pending
1020,52537443,1820,2025-12-31 02:20:00,cancelled
3133,24279533,2937,2025-12-31 02:20:00,pending
3122,24279533,4047,2025-12-31 02:20:00,pending
4158,4494878,3191,2025-12-31 02:20:00,confirmed
4250,2028061,3301,2025-12-31 02:20:00,pending
2064,24279533,4300,2025-12-31 02:20:00,cancelled
3452,4494878,2169,2025-12-31 02:20:00,pending
4166,1559232,3444,2025-12-31 02:20:00,cancelled
