booking_id,listing_id,user_id,booking_time,status
3935,2028061,1418,2025-12-31 02:28:00,cancelled
2842,69824,3045,2025-12-31 02:28:00,confirmed
1340,1309185,3192,2025-12-31 02:28:00,confirmed
3129,2028061,1735,2025-12-31 02:28:00,cancelled
1679,52537443,2366,2025-12-31 02:28:00,cancelled
1032,191160,2727,2025-12-31 02:28:00,pending
2833,24279533,3239,2025-12-31 02:28:00,pending
4907,1559232,4564,2025-12-31 02:28:00,cancelled
2930,1559232,1427,2025-12-31 02:28:00,pending
2055,52537443,2358,2025-12-31 02:28:00,cancelled
2872,1559232,3670,2025-12-31 02:28:00,cancelled
3495,24279533,1632,2025-12-31 02:28:00,cancelled
2007,24279533,4608,2025-12-31 02:28:00,pending
1225,1559232,2528,2025-12-31 02:28:00,confirmed
2624,69824,2691,2025-12-31 02:28:00,cancelled
2449,1559232,3351,2025-12-31 02:28:00,pending
2030,2028061,4928,2025-12-31 02:28:00,cancelled
1160,1559232,4557,2025-12-31 02:28:00,pending
3811,1309185,2314,2025-12-31 02:28:00,cancelled
4252,1559232,4844,2025-12-31 02:28:00,pending
1103,191160,2795,2025-12-31 02:28:00,pending
4301,191160,2788,2025-12-31 02:28:00,confirmed
1379,191160,1127,2025-12-31 02:28:00,cancelled
4219,191160,1550,2025-12-31 02:28:00,confirmed
3944,4494878,2582,2025-12-31 02:28:00,pending
1931,52537443,1534,2025-12-31 02:28:00,cancelled
1011,1309185,2643,2025-12-31 02:28:00,cancelled
3866,69824,4624,2025-12-31 02:28:00,pending
4479,69824,1658,2025-12-31 02:28:00,pending
2281,52537443,3582,2025-12-31 02:28:00,pending
1064,4494878,1481,2025-12-31 02:28:00,cancelled
4166,24279533,4187,2025-12-31 02:28:00,confirmed
2029,1309185,2599,2025-12-31 02:28:00,pending
2455,191160,2077,2025-12-31 02:28:00,confirmed
4971,52537443,3852,2025-12-31 02:28:00,cancelled
4857,1559232,2496,2025-12-31 02:28:00,pending
3712,1559232,3633,2025-12-31 02:28:00,confirmed
1785,2028061,1830,2025-12-31 02:28:00,cancelled
