booking_id,listing_id,user_id,booking_time,status
2523,4494878,1416,2025-12-31 02:31:31,pending
1927,52537443,4385,2025-12-31 02:31:31,confirmed
1517,1309185,4408,2025-12-31 02:31:31,pending
1440,191160,4240,2025-12-31 02:31:31,cancelled
2640,69824,3423,2025-12-31 02:31:31,pending
3954,4494878,2975,2025-12-31 02:31:31,pending
2367,1559232,2023,2025-12-31 02:31:31,cancelled
1696,191160,2816,2025-12-31 02:31:31,cancelled
3683,69824,4610,2025-12-31 02:31:31,cancelled
4699,24279533,4017,2025-12-31 02:31:31,cancelled
2622,24279533,4487,2025-12-31 02:31:31,confirmed
3809,191160,2467,2025-12-31 02:31:31,pending
3082,69824,4031,2025-12-31 02:31:31,cancelled
3096,24279533,2830,2025-12-31 02:31:31,cancelled
2144,191160,2397,2025-12-31 02:31:31,confirmed
2636,191160,4645,2025-12-31 02:31:31,confirmed
1654,4494878,2303,2025-12-31 02:31:31,confirmed
4358,1309185,2174,2025-12-31 02:31:31,confirmed
3598,191160,1958,2025-12-31 02:31:31,confirmed
2178,1559232,1665,2025-12-31 02:31:31,confirmed
4878,2028061,4814,2025-12-31 02:31:31,cancelled
2339,2028061,3410,2025-12-31 02:31:31,confirmed
3446,1309185,4336,2025-12-31 02:31:31,cancelled
1831,4494878,2763,2025-12-31 02:31:31,confirmed
3284,4494878,4262,2025-12-31 02:31:31,cancelled
1366,69824,3703,2025-12-31 02:31:31,pending
2763,52537443,3839,2025-12-31 02:31:31,cancelled
1075,1309185,3334,2025-12-31 02:31:31,pending
2099,1309185,3178,2025-12-31 02:31:31,cancelled
2918,24279533,3596,2025-12-31 02:31:31,cancelled
1926,1309185,4521,2025-12-31 02:31:31,pending
3667,2028061,1002,2025-12-31 02:31:31,cancelled
4255,1559232,4389,2025-12-31 02:31:31,confirmed
1284,191160,4767,2025-12-31 02:31:31,pending
1705,24279533,4516,2025-12-31 02:31:31,confirmed
2263,69824,3308,2025-12-31 02:31:31,confirmed
4909,1309185,3259,2025-12-31 02:31:31,confirmed
2149,191160,3961,2025-12-31 02:31:31,cancelled
1571,69824,3819,2025-12-31 02:31:31,cancelled
4312,191160,3320,2025-12-31 02:31:31,cancelled
4049,69824,1244,2025-12-31 02:31:31,cancelled
