booking_id,listing_id,user_id,booking_time,status
1393,69824,3140,2025-12-31 03:01:00,cancelled
3320,2028061,1531,2025-12-31 03:01:00,confirmed
2117,4494878,3155,2025-12-31 03:01:00,cancelled
3557,191160,3709,2025-12-31 03:01:00,pending
3336,1559232,3375,2025-12-31 03:01:00,confirmed
4171,2028061,3765,2025-12-31 03:01:00,confirmed
3306,4494878,4600,2025-12-31 03:01:00,pending
2556,24279533,4628,2025-12-31 03:01:00,confirmed
2807,1309185,4436,2025-12-31 03:01:00,confirmed
3613,24279533,1749,2025-12-31 03:01:00,pending
4903,52537443,4083,2025-12-31 03:01:00,confirmed
3168,1559232,2662,2025-12-31 03:01:00,confirmed
4335,24279533,3498,2025-12-31 03:01:00,pending
2463,52537443,4379,2025-12-31 03:01:00,cancelled
4434,1559232,3869,2025-12-31 03:01:00,confirmed
4799,191160,1120,2025-12-31 03:01:00,confirmed
3119,24279533,1642,2025-12-31 03:01:00,confirmed
3964,191160,1067,2025-12-31 03:01:00,pending
3281,24279533,4747,2025-12-31 03:01:00,cancelled
3667,191160,2276,2025-12-31 03:01:00,confirmed
2581,69824,2347,2025-12-31 03:01:00,pending
1568,1559232,3272,2025-12-31 03:01:00,confirmed
4203,191160,2597,2025-12-31 03:01:00,cancelled
4715,24279533,2194,2025-12-31 03:01:00,pending
1831,1559232,2444,2025-12-31 03:01:00,confirmed
4704,1309185,3821,2025-12-31 03:01:00,pending
2351,1309185,3403,2025-12-31 03:01:00,confirmed
3910,2028061,4653,2025-12-31 03:01:00,confirmed
4901,24279533,3198,2025-12-31 03:01:00,confirmed
1081,1559232,1797,2025-12-31 03:01:00,confirmed
2184,24279533,4963,2025-12-31 03:01:00,confirmed
4582,52537443,4768,2025-12-31 03:01:00,cancelled
4068,1309185,4159,2025-12-31 03:01:00,cancelled
2919,1559232,4446,2025-12-31 03:01:00,confirmed
3992,52537443,1885,2025-12-31 03:01:00,cancelled
1761,2028061,3196,2025-12-31 03:01:00,pending
4598,1309185,2277,2025-12-31 03:01:00,pending
4201,2028061,4679,2025-12-31 03:01:00,confirmed
2968,1309185,2512,2025-12-31 03:01:00,pending
1494,1559232,1192,2025-12-31 03:01:00,confirmed
1452,1559232,2236,2025-12-31 03:01:00,cancelled
2552,1559232,3555,2025-12-31 03:01:00,pending
4013,52537443,4368,2025-12-31 03:01:00,confirmed
1523,1559232,3833,2025-12-31 03:01:00,confirmed
4547,191160,1102,2025-12-31 03:01:00,confirmed
2027,1309185,1238,2025-12-31 03:01:00,pending
2994,191160,3882,2025-12-31 03:01:00,pending
