booking_id,listing_id,user_id,booking_time,status
2745,191160,1500,2025-12-31 02:33:00,cancelled
3631,4494878,2277,2025-12-31 02:33:00,pending
3295,2028061,3575,2025-12-31 02:33:00,confirmed
3603,1309185,4972,2025-12-31 02:33:00,pending
4644,1309185,3788,2025-12-31 02:33:00,confirmed
1976,1309185,3249,2025-12-31 02:33:00,cancelled
4508,2028061,1292,2025-12-31 02:33:00,confirmed
2875,69824,1972,2025-12-31 02:33:00,pending
3613,1559232,3585,2025-12-31 02:33:00,confirmed
4816,52537443,1966,2025-12-31 02:33:00,pending
2765,2028061,3386,2025-12-31 02:33:00,pending
2957,24279533,2891,2025-12-31 02:33:00,cancelled
4282,1309185,2913,2025-12-31 02:33:00,confirmed
2200,24279533,4332,2025-12-31 02:33:00,pending
2764,24279533,2638,2025-12-31 02:33:00,cancelled
2058,52537443,2464,2025-12-31 02:33:00,confirmed
4881,1309185,4709,2025-12-31 02:33:00,cancelled
2416,1559232,2293,2025-12-31 02:33:00,pending
3571,191160,2307,2025-12-31 02:33:00,cancelled
4761,52537443,3268,2025-12-31 02:33:00,confirmed
1890,4494878,1348,2025-12-31 02:33:00,pending
1242,4494878,2752,2025-12-31 02:33:00,pending
1043,2028061,3629,2025-12-31 02:33:00,confirmed
4155,1309185,3558,2025-12-31 02:33:00,cancelled
1458,4494878,2168,2025-12-31 02:33:00,confirmed
4774,2028061,4208,2025-12-31 02:33:00,cancelled
2520,1309185,4357,2025-12-31 02:33:00,confirmed
4253,24279533,2268,2025-12-31 02:33:00,cancelled
2930,1309185,2066,2025-12-31 02:33:00,confirmed
3964,4494878,1593,2025-12-31 02:33:00,pending
3214,4494878,4651,2025-12-31 02:33:00,confirmed
2329,2028061,2779,2025-12-31 02:33:00,pending
3390,191160,4397,2025-12-31 02:33:00,confirmed
2692,24279533,4961,2025-12-31 02:33:00,pending
4191,191160,3879,2025-12-31 02:33:00,confirmed
1495,52537443,4934,2025-12-31 02:33:00,pending
4145,4494878,2899,2025-12-31 02:33:00,cancelled
1956,191160,2179,2025-12-31 02:33:00,pending
1148,24279533,4007,2025-12-31 02:33:00,confirmed
1496,24279533,1814,2025-12-31 02:33:00,cancelled
3319,69824,1243,2025-12-31 02:33:00,cancelled
4419,191160,4186,2025-12-31 02:33:00,confirmed
2065,69824,4564,2025-12-31 02:33:00,pending
3418,2028061,2672,2025-12-31 02:33:00,cancelled
1317,4494878,2985,2025-12-31 02:33:00,cancelled
2242,1559232,1813,2025-12-31 02:33:00,cancelled
4634,191160,3873,2025-12-31 02:33:00,confirmed
