booking_id,listing_id,user_id,booking_time,status
2345,4494878,4802,2026-01-01 16:38:00,cancelled
1562,2028061,4675,2026-01-01 16:38:00,cancelled
2876,191160,2586,2026-01-01 16:38:00,pending
3649,4494878,4048,2026-01-01 16:38:00,pending
2521,1559232,3860,2026-01-01 16:38:00,confirmed
3622,191160,2324,2026-01-01 16:38:00,cancelled
1120,52537443,1985,2026-01-01 16:38:00,confirmed
4748,69824,1035,2026-01-01 16:38:00,cancelled
1051,4494878,3347,2026-01-01 16:38:00,confirmed
3991,24279533,1825,2026-01-01 16:38:00,pending
1450,191160,3587,2026-01-01 16:38:00,cancelled
3316,69824,4118,2026-01-01 16:38:00,pending
4311,191160,4916,2026-01-01 16:38:00,cancelled
3388,1559232,4097,2026-01-01 16:38:00,pending
4361,1559232,3805,2026-01-01 16:38:00,pending
2529,24279533,1846,2026-01-01 16:38:00,confirmed
2438,1559232,2182,2026-01-01 16:38:00,pending
1764,191160,3667,2026-01-01 16:38:00,confirmed
3889,24279533,1304,2026-01-01 16:38:00,pending
3378,52537443,3401,2026-01-01 16:38:00,pending
3056,2028061,2985,2026-01-01 16:38:00,confirmed
3970,52537443,4224,2026-01-01 16:38:00,pending
4711,1309185,2664,2026-01-01 16:38:00,cancelled
4822,1559232,1927,2026-01-01 16:38:00,cancelled
4255,4494878,3453,2026-01-01 16:38:00,pending
4877,52537443,3102,2026-01-01 16:38:00,confirmed
3936,1559232,1696,2026-01-01 16:38:00,confirmed
3204,69824,2340,2026-01-01 16:38:00,confirmed
2813,191160,1552,2026-01-01 16:38:00,pending
3187,1559232,2331,2026-01-01 16:38:00,pending
2087,2028061,2729,2026-01-01 16:38:00,pending
3302,2028061,2819,2026-01-01 16:38:00,pending
2634,69824,3920,2026-01-01 16:38:00,cancelled
1034,24279533,2433,2026-01-01 16:38:00,pending
1302,4494878,1686,2026-01-01 16:38:00,cancelled
3853,1309185,1620,2026-01-01 16:38:00,cancelled
2025,69824,4167,2026-01-01 16:38:00,cancelled
1983,69824,2667,2026-01-01 16:38:00,pending
2957,69824,2493,2026-01-01 16:38:00,pending
2269,1559232,4009,2026-01-01 16:38:00,pending
