booking_id,listing_id,user_id,booking_time,status
3250,69824,2369,2026-01-01 16:27:00,confirmed
2807,69824,2745,2026-01-01 16:27:00,confirmed
3309,2028061,4113,2026-01-01 16:27:00,confirmed
2270,2028061,2549,2026-01-01 16:27:00,confirmed
3991,24279533,3510,2026-01-01 16:27:00,confirmed
3606,1309185,4638,2026-01-01 16:27:00,pending
3548,1309185,3753,2026-01-01 16:27:00,cancelled
4639,1309185,4673,2026-01-01 16:27:00,cancelled
3507,1309185,4795,2026-01-01 16:27:00,pending
3699,52537443,1436,2026-01-01 16:27:00,cancelled
2266,1559232,3382,2026-01-01 16:27:00,pending
4627,2028061,3424,2026-01-01 16:27:00,cancelled
1763,24279533,3116,2026-01-01 16:27:00,pending
2890,24279533,3497,2026-01-01 16:27:00,cancelled
4316,1559232,3500,2026-01-01 16:27:00,cancelled
1714,24279533,1616,2026-01-01 16:27:00,pending
3654,52537443,4997,2026-01-01 16:27:00,pending
2228,1309185,1394,2026-01-01 16:27:00,confirmed
2428,24279533,3336,2026-01-01 16:27:00,confirmed
4501,191160,1447,2026-01-01 16:27:00,cancelled
3424,4494878,2694,2026-01-01 16:27:00,pending
3388,69824,4849,2026-01-01 16:27:00,cancelled
3574,24279533,3297,2026-01-01 16:27:00,cancelled
4906,2028061,3963,2026-01-01 16:27:00,confirmed
1553,4494878,1212,2026-01-01 16:27:00,confirmed
1578,2028061,2884,2026-01-01 16:27:00,confirmed
4638,1309185,2648,2026-01-01 16:27:00,pending
2712,2028061,3911,2026-01-01 16:27:00,confirmed
1131,1309185,2938,2026-01-01 16:27:00,confirmed
1384,24279533,3351,2026-01-01 16:27:00,cancelled
4718,69824,3116,2026-01-01 16:27:00,pending
1125,52537443,4913,2026-01-01 16:27:00,confirmed
2608,52537443,3837,2026-01-01 16:27:00,pending
4097,1309185,1157,2026-01-01 16:27:00,confirmed
4275,1559232,3390,2026-01-01 16:27:00,pending
2442,52537443,1471,2026-01-01 16:27:00,pending
3119,2028061,1232,2026-01-01 16:27:00,pending
4051,52537443,4758,2026-01-01 16:27:00,pending
3421,24279533,3029,2026-01-01 16:27:00,confirmed
1551,4494878,4550,2026-01-01 16:27:00,cancelled
4723,1309185,1538,2026-01-01 16:27:00,cancelled
1235,4494878,3401,2026-01-01 16:27:00,cancelled
4359,69824,4162,2026-01-01 16:27:00,cancelled
