booking_id,listing_id,user_id,booking_time,status
4858,69824,2768,2025-12-31 02:47:46,cancelled
1867,2028061,1399,2025-12-31 02:47:46,pending
2870,69824,2479,2025-12-31 02:47:46,pending
1432,69824,2362,2025-12-31 02:47:46,cancelled
3736,2028061,3373,2025-12-31 02:47:46,confirmed
4682,1309185,1622,2025-12-31 02:47:46,confirmed
1575,191160,4718,2025-12-31 02:47:46,pending
1453,191160,3237,2025-12-31 02:47:46,confirmed
2312,69824,4201,2025-12-31 02:47:46,confirmed
1733,2028061,3452,2025-12-31 02:47:46,pending
1947,52537443,3153,2025-12-31 02:47:46,cancelled
2680,2028061,4178,2025-12-31 02:47:46,pending
4780,24279533,4113,2025-12-31 02:47:46,pending
1157,52537443,1478,2025-12-31 02:47:46,cancelled
3758,2028061,3994,2025-12-31 02:47:46,pending
2070,4494878,2787,2025-12-31 02:47:46,confirmed
1569,4494878,1070,2025-12-31 02:47:46,confirmed
1180,1559232,3405,2025-12-31 02:47:46,cancelled
3982,1559232,2580,2025-12-31 02:47:46,cancelled
3642,191160,2286,2025-12-31 02:47:46,cancelled
1485,191160,1274,2025-12-31 02:47:46,cancelled
1188,24279533,1426,2025-12-31 02:47:46,pending
4386,52537443,1677,2025-12-31 02:47:46,cancelled
1241,1309185,4790,2025-12-31 02:47:46,pending
1872,1559232,2722,2025-12-31 02:47:46,cancelled
4656,52537443,2204,2025-12-31 02:47:46,cancelled
4384,52537443,4997,2025-12-31 02:47:46,cancelled
2896,191160,4618,2025-12-31 02:47:46,cancelled
1271,1559232,1653,2025-12-31 02:47:46,confirmed
1179,191160,3858,2025-12-31 02:47:46,confirmed
4394,1309185,3665,2025-12-31 02:47:46,confirmed
2829,2028061,1444,2025-12-31 02:47:46,pending
2446,191160,4815,2025-12-31 02:47:46,pending
3338,1559232,4259,2025-12-31 02:47:46,pending
2131,69824,1283,2025-12-31 02:47:46,confirmed
3662,69824,1468,2025-12-31 02:47:46,confirmed
3720,1559232,4671,2025-12-31 02:47:46,pending
3164,1559232,2920,2025-12-31 02:47:46,cancelled
2893,69824,4620,2025-12-31 02:47:46,cancelled
4779,1559232,2695,2025-12-31 02:47:46,pending
1460,24279533,2616,2025-12-31 02:47:46,confirmed
1065,52537443,4015,2025-12-31 02:47:46,confirmed
2949,69824,3965,2025-12-31 02:47:46,pending
2502,2028061,2990,2025-12-31 02:47:46,cancelled
1752,191160,1000,2025-12-31 02:47:46,confirmed
3904,2028061,4409,2025-12-31 02:47:46,cancelled
