booking_id,listing_id,user_id,booking_time,status
1161,1559232,4819,2026-01-01 16:37:00,cancelled
1458,24279533,4543,2026-01-01 16:37:00,pending
2133,69824,3940,2026-01-01 16:37:00,confirmed
3742,24279533,4740,2026-01-01 16:37:00,confirmed
3935,24279533,4053,2026-01-01 16:37:00,confirmed
2324,1309185,1267,2026-01-01 16:37:00,pending
4519,69824,3202,2026-01-01 16:37:00,pending
2154,1309185,1354,2026-01-01 16:37:00,cancelled
1098,191160,3477,2026-01-01 16:37:00,confirmed
4947,4494878,4276,2026-01-01 16:37:00,pending
1419,24279533,1297,2026-01-01 16:37:00,pending
2737,24279533,2633,2026-01-01 16:37:00,pending
3025,1309185,4190,2026-01-01 16:37:00,pending
1802,69824,3474,2026-01-01 16:37:00,pending
1544,191160,2203,2026-01-01 16:37:00,pending
2039,69824,1612,2026-01-01 16:37:00,confirmed
4504,52537443,2796,2026-01-01 16:37:00,cancelled
1648,52537443,4295,2026-01-01 16:37:00,confirmed
1233,1559232,4084,2026-01-01 16:37:00,cancelled
1136,4494878,4973,2026-01-01 16:37:00,pending
1779,1309185,3201,2026-01-01 16:37:00,pending
2421,2028061,3053,2026-01-01 16:37:00,pending
3559,2028061,3210,2026-01-01 16:37:00,pending
3935,4494878,4837,2026-01-01 16:37:00,pending
4116,1309185,1850,2026-01-01 16:37:00,cancelled
3682,1309185,3845,2026-01-01 16:37:00,pending
3514,24279533,1127,2026-01-01 16:37:00,confirmed
2607,2028061,4058,2026-01-01 16:37:00,cancelled
3333,4494878,3120,2026-01-01 16:37:00,confirmed
3049,24279533,4507,2026-01-01 16:37:00,cancelled
2966,69824,4592,2026-01-01 16:37:00,cancelled
3757,52537443,1807,2026-01-01 16:37:00,confirmed
1820,1559232,2893,2026-01-01 16:37:00,pending
2410,1559232,2323,2026-01-01 16:37:00,confirmed
3332,4494878,3582,2026-01-01 16:37:00,pending
1965,1559232,2295,2026-01-01 16:37:00,cancelled
1881,69824,2364,2026-01-01 16:37:00,pending
4261,1559232,4050,2026-01-01 16:37:00,cancelled
3324,1559232,4039,2026-01-01 16:37:00,cancelled
1548,52537443,1504,2026-01-01 16:37:00,cancelled
