booking_id,listing_id,user_id,booking_time,status
3189,2028061,2086,2025-12-31 02:45:00,confirmed
4441,191160,3732,2025-12-31 02:45:00,confirmed
4298,4494878,4007,2025-12-31 02:45:00,confirmed
3165,1309185,4806,2025-12-31 02:45:00,pending
4267,24279533,1014,2025-12-31 02:45:00,confirmed
4762,52537443,1628,2025-12-31 02:45:00,pending
4607,2028061,1286,2025-12-31 02:45:00,confirmed
3618,52537443,3216,2025-12-31 02:45:00,pending
3347,191160,1016,2025-12-31 02:45:00,cancelled
3254,69824,3800,2025-12-31 02:45:00,cancelled
2569,69824,4940,2025-12-31 02:45:00,pending
1121,1559232,1463,2025-12-31 02:45:00,cancelled
4675,191160,4450,2025-12-31 02:45:00,pending
1589,191160,2868,2025-12-31 02:45:00,pending
2369,1309185,2813,2025-12-31 02:45:00,confirmed
4594,52537443,4654,2025-12-31 02:45:00,confirmed
4761,4494878,3482,2025-12-31 02:45:00,pending
4454,4494878,4697,2025-12-31 02:45:00,pending
1116,24279533,2550,2025-12-31 02:45:00,confirmed
1128,1559232,3280,2025-12-31 02:45:00,cancelled
1204,24279533,1717,2025-12-31 02:45:00,confirmed
4007,1309185,3066,2025-12-31 02:45:00,cancelled
3143,2028061,4944,2025-12-31 02:45:00,confirmed
2019,1559232,3918,2025-12-31 02:45:00,confirmed
2306,1309185,2823,2025-12-31 02:45:00,cancelled
3031,4494878,3175,2025-12-31 02:45:00,pending
1426,191160,4698,2025-12-31 02:45:00,cancelled
3971,1309185,2329,2025-12-31 02:45:00,confirmed
2044,69824,3108,2025-12-31 02:45:00,cancelled
2934,24279533,2642,2025-12-31 02:45:00,cancelled
1914,52537443,1490,2025-12-31 02:45:00,pending
4213,2028061,3847,2025-12-31 02:45:00,cancelled
3220,2028061,1477,2025-12-31 02:45:00,confirmed
3948,1309185,2121,2025-12-31 02:45:00,cancelled
2738,2028061,1374,2025-12-31 02:45:00,confirmed
