booking_id,listing_id,user_id,booking_time,status
3312,69824,2329,2025-12-31 02:18:00,confirmed
1248,1559232,1974,2025-12-31 02:18:00,confirmed
2681,2028061,4239,2025-12-31 02:18:00,cancelled
2612,191160,4185,2025-12-31 02:18:00,confirmed
2657,4494878,4781,2025-12-31 02:18:00,pending
1634,24279533,2051,2025-12-31 02:18:00,cancelled
2622,1559232,1193,2025-12-31 02:18:00,pending
4886,1559232,2165,2025-12-31 02:18:00,confirmed
1110,191160,1531,2025-12-31 02:18:00,pending
2242,69824,1296,2025-12-31 02:18:00,confirmed
3748,1559232,2000,2025-12-31 02:18:00,confirmed
3927,52537443,4493,2025-12-31 02:18:00,confirmed
3275,69824,3815,2025-12-31 02:18:00,confirmed
1490,1309185,2428,2025-12-31 02:18:00,confirmed
4336,2028061,4610,2025-12-31 02:18:00,pending
4072,191160,4582,2025-12-31 02:18:00,cancelled
1907,2028061,4226,2025-12-31 02:18:00,confirmed
1981,69824,1686,2025-12-31 02:18:00,pending
2087,52537443,2144,2025-12-31 02:18:00,pending
1702,24279533,4215,2025-12-31 02:18:00,cancelled
1370,4494878,3615,2025-12-31 02:18:00,confirmed
1738,52537443,2568,2025-12-31 02:18:00,confirmed
2375,24279533,3597,2025-12-31 02:18:00,pending
4687,52537443,4175,2025-12-31 02:18:00,cancelled
3314,52537443,2524,2025-12-31 02:18:00,pending
1197,1559232,2784,2025-12-31 02:18:00,cancelled
4970,4494878,4200,2025-12-31 02:18:00,confirmed
2489,52537443,2708,2025-12-31 02:18:00,pending
1732,191160,2770,2025-12-31 02:18:00,cancelled
4973,1559232,3168,2025-12-31 02:18:00,cancelled
3827,52537443,3186,2025-12-31 02:18:00,confirmed
4489,69824,3855,2025-12-31 02:18:00,confirmed
4405,2028061,2586,2025-12-31 02:18:00,pending
2889,1559232,2817,2025-12-31 02:18:00,pending
1119,2028061,1489,2025-12-31 02:18:00,confirmed
1673,1309185,3947,2025-12-31 02:18:00,confirmed
1585,24279533,1218,2025-12-31 02:18:00,confirmed
2815,4494878,3312,2025-12-31 02:18:00,confirmed
