booking_id,listing_id,user_id,booking_time,status
4671,69824,4439,2025-12-31 02:46:00,pending
2276,52537443,1111,2025-12-31 02:46:00,pending
2097,24279533,2016,2025-12-31 02:46:00,pending
4614,1309185,4658,2025-12-31 02:46:00,confirmed
4175,4494878,4272,2025-12-31 02:46:00,cancelled
1853,1559232,2227,2025-12-31 02:46:00,confirmed
2112,4494878,3854,2025-12-31 02:46:00,cancelled
1198,1309185,2464,2025-12-31 02:46:00,confirmed
4043,24279533,1418,2025-12-31 02:46:00,confirmed
2950,2028061,3983,2025-12-31 02:46:00,pending
3110,24279533,3519,2025-12-31 02:46:00,cancelled
3240,1309185,4024,2025-12-31 02:46:00,pending
4501,52537443,3995,2025-12-31 02:46:00,pending
2384,52537443,3459,2025-12-31 02:46:00,confirmed
2779,1559232,1707,2025-12-31 02:46:00,pending
1809,52537443,1575,2025-12-31 02:46:00,pending
1118,69824,2357,2025-12-31 02:46:00,pending
2851,191160,3184,2025-12-31 02:46:00,cancelled
4819,2028061,1202,2025-12-31 02:46:00,pending
1796,191160,3240,2025-12-31 02:46:00,confirmed
3716,191160,4509,2025-12-31 02:46:00,pending
1869,1559232,3671,2025-12-31 02:46:00,pending
4102,191160,2950,2025-12-31 02:46:00,cancelled
1280,24279533,2807,2025-12-31 02:46:00,confirmed
3609,1309185,3550,2025-12-31 02:46:00,cancelled
3614,2028061,3808,2025-12-31 02:46:00,pending
2996,191160,4611,2025-12-31 02:46:00,pending
4189,69824,3355,2025-12-31 02:46:00,pending
3299,69824,2488,2025-12-31 02:46:00,pending
1086,1559232,3059,2025-12-31 02:46:00,confirmed
4167,24279533,1836,2025-12-31 02:46:00,confirmed
3054,2028061,2112,2025-12-31 02:46:00,pending
2399,191160,4637,2025-12-31 02:46:00,confirmed
2564,69824,1942,2025-12-31 02:46:00,pending
3602,52537443,3866,2025-12-31 02:46:00,confirmed
1794,69824,2557,2025-12-31 02:46:00,pending
3200,2028061,4523,2025-12-31 02:46:00,pending
1697,2028061,3921,2025-12-31 02:46:00,pending
1619,52537443,4405,2025-12-31 02:46:00,cancelled
3454,1309185,3958,2025-12-31 02:46:00,pending
2484,1559232,3176,2025-12-31 02:46:00,cancelled
2657,1559232,3971,2025-12-31 02:46:00,pending
2429,69824,4587,2025-12-31 02:46:00,cancelled
2125,24279533,2726,2025-12-31 02:46:00,pending
3891,24279533,4796,2025-12-31 02:46:00,cancelled
