booking_id,listing_id,user_id,booking_time,status
3344,52537443,3510,2026-01-01 16:36:00,pending
2705,1309185,2869,2026-01-01 16:36:00,pending
3137,191160,1890,2026-01-01 16:36:00,confirmed
1872,1309185,4199,2026-01-01 16:36:00,cancelled
1069,24279533,1467,2026-01-01 16:36:00,cancelled
2883,191160,4440,2026-01-01 16:36:00,cancelled
3450,24279533,4876,2026-01-01 16:36:00,confirmed
2787,191160,1478,2026-01-01 16:36:00,pending
3052,1559232,1721,2026-01-01 16:36:00,cancelled
1238,24279533,1216,2026-01-01 16:36:00,pending
2708,4494878,2536,2026-01-01 16:36:00,pending
1310,24279533,2617,2026-01-01 16:36:00,pending
2631,1559232,2860,2026-01-01 16:36:00,cancelled
1477,2028061,1249,2026-01-01 16:36:00,cancelled
3979,52537443,1148,2026-01-01 16:36:00,pending
2929,69824,2409,2026-01-01 16:36:00,pending
3866,1559232,1574,2026-01-01 16:36:00,confirmed
1440,191160,1887,2026-01-01 16:36:00,pending
1707,24279533,1695,2026-01-01 16:36:00,pending
2985,52537443,2835,2026-01-01 16:36:00,confirmed
1818,52537443,2484,2026-01-01 16:36:00,confirmed
2323,52537443,2457,2026-01-01 16:36:00,pending
2703,4494878,3500,2026-01-01 16:36:00,cancelled
4689,4494878,2670,2026-01-01 16:36:00,cancelled
4301,1309185,2346,2026-01-01 16:36:00,pending
1263,191160,1710,2026-01-01 16:36:00,pending
1585,24279533,1830,2026-01-01 16:36:00,confirmed
2056,4494878,4679,2026-01-01 16:36:00,confirmed
2120,191160,3647,2026-01-01 16:36:00,cancelled
3785,2028061,2834,2026-01-01 16:36:00,confirmed
4941,1309185,4744,2026-01-01 16:36:00,confirmed
4009,52537443,1345,2026-01-01 16:36:00,cancelled
4770,1559232,4997,2026-01-01 16:36:00,confirmed
3789,1309185,4842,2026-01-01 16:36:00,pending
2496,191160,4259,2026-01-01 16:36:00,confirmed
1529,191160,3581,2026-01-01 16:36:00,pending
3842,1559232,3791,2026-01-01 16:36:00,confirmed
3966,4494878,2177,2026-01-01 16:36:00,pending
1622,52537443,3054,2026-01-01 16:36:00,confirmed
2546,69824,2855,2026-01-01 16:36:00,confirmed
1804,2028061,3897,2026-01-01 16:36:00,confirmed
1312,24279533,4632,2026-01-01 16:36:00,pending
3734,69824,1467,2026-01-01 16:36:00,confirmed
1156,2028061,4742,2026-01-01 16:36:00,confirmed
